"companyId","companyName","legalName","domain","website","city","country","category","status","qualityScore","primaryPhone","allPhones","primaryEmail","allEmails","contactsCount","createdAt"
"ecfddee8-9968-4d81-a15f-e68f00418dc9","M Elektro GmbH","M Elektro GmbH","birke-gmbh.de","http://birke-gmbh.de/","München","DE","Elektriker","ready","8","+49 89 8974545310","+49 89 8974545310 | 094129869316 | 09412986930 | +49923291582550 | +4992329158250","info@birke-gmbh.de","info@birke-gmbh.de","6","2026-04-22T09:32:22.139269+00:00"
"b453b2c7-6122-481b-8f03-65d53526bed8","Elektrotechnik Zierer Gebäude und Systemtechnik München","Elektrotechnik Zierer Gebäude und Systemtechnik München","zierer.biz","https://zierer.biz/","München","DE","Elektriker","ready","8","+49 89 57949390","+49 89 57949390 | 08957949390","info@zierer.biz","info@zierer.biz","3","2026-04-22T09:32:21.018878+00:00"
"5ae244b5-6491-4500-af16-b820dbaa3cdc","Göpfert Elektrotechnik GmbH","Göpfert Elektrotechnik GmbH","elektro-goepfert.de","http://www.elektro-goepfert.de/","München","DE","Elektriker","ready","8","+49 89 89224936","+49 89 89224936 | 08989223688 | 08989224936","info@elektro-goepfert.de","info@elektro-goepfert.de","4","2026-04-22T09:32:18.920769+00:00"
"add13b53-02b8-4fb9-ae37-3ce4b15fdc15","AD Elektrotechnik","AD Elektrotechnik","elektro-ad.de","https://www.elektro-ad.de/","München","DE","Elektriker","ready","8","+49 176 61797014","+49 176 61797014 | 017661797014","info@elektro-ad.de","info@elektro-ad.de","3","2026-04-22T09:32:17.919798+00:00"
"586a4981-9e52-4d9c-8773-fccb20fa161e","Riepl-Elektrotechnik","Riepl-Elektrotechnik","riepl-elektrotechnik.de","http://www.riepl-elektrotechnik.de/","München","DE","Elektriker","ready","8","+49 89 3131381","+49 89 3131381 | 0893139978 | 0893131381","info@riepl-elektrotechnik.de","info@riepl-elektrotechnik.de","4","2026-04-22T09:32:15.774585+00:00"
"b497c033-b694-4997-91eb-7d421ad1e714","Nova Lux Elektro","Nova Lux Elektro","novalux-elektro.de","https://novalux-elektro.de/","München","DE","Elektrotechniker","ready","8","+49 1511 8495584","+49 1511 8495584 | +00000 | 015118495584","info@novalux-elektro.de","info@novalux-elektro.de","4","2026-04-22T09:32:13.596439+00:00"
"80280abe-e77e-42d5-8a2b-996b2cbbe40f","BoKaTa GmbH","BoKaTa GmbH","bokata.de","http://www.bokata.de/","München","DE","Elektroinstallationsdienst","ready","8","+49 89 212310930","+49 89 212310930","info@bokata.de","info@bokata.de","2","2026-04-22T09:32:12.383197+00:00"
"46675236-98b2-4c9d-b6aa-2f73484d6f65","Endlesssolar GmbH","Endlesssolar GmbH","endlesssolar.de","http://www.endlesssolar.de/","München","DE","Solartechnik-Anbieter","ready","8","+49 89 323916990","+49 89 323916990 | +4908932391690 | +4989323916690","info@endlesssolar.de","info@endlesssolar.de","4","2026-04-22T09:32:09.91269+00:00"
"2c6a0746-797e-4613-b48c-2601c4c74634","Elektro Spitzwieser - Ihr Elektriker in München","Elektro Spitzwieser - Ihr Elektriker in München","elektro-spitzwieser.de","http://www.elektro-spitzwieser.de/","München","DE","Elektriker","ready","8","+49 89 37156630","+49 89 37156630 | 01743777497 | +1555123456789","info@elektro-spitzwieser.de","info@elektro-spitzwieser.de","4","2026-04-22T09:32:08.823998+00:00"
"8a37d0e1-590d-4a60-9d2c-90697c5e158b","Kybalion Elektrotechnik","Kybalion Elektrotechnik","servicekybalion.de","https://www.servicekybalion.de/","München","DE","Elektroinstallationsdienst","ready","8","+49 176 70779997","+49 176 70779997 | 017670779997 | 08923249944","info@servicekybalion.de","info@servicekybalion.de","4","2026-04-22T09:32:07.791882+00:00"
"2792d8c4-a681-45bc-8c5f-335a70a93429","LUKMAR Elektrotechnik","LUKMAR Elektrotechnik","lukmar-elektro.de","https://lukmar-elektro.de/","München","DE","Elektrotechniker","ready","7","2001762064971504","2001762064971504 | 200172208212459","%20info@lukmar-elektro.de","%20info@lukmar-elektro.de | strecker@lukmar-elektro.de | info@lukmar-elektro.de | orlowski@lukmar-elektro.de | %20strecker@lukmar-elektro.de","7","2026-04-22T09:32:03.920889+00:00"
"94fe21b4-cc52-4032-9acf-c973ca2bf120","AEK - elektrotechnischer Service & Vertriebs GmbH | Ihr Elektriker in München","AEK - elektrotechnischer Service & Vertriebs GmbH | Ihr Elektriker in München","aek-gmbh.de","https://aek-gmbh.de/","München","DE","Elektriker","ready","8","+49 89 5442550","+49 89 5442550 | 0895442550","kontakt@aek-gmbh.de","kontakt@aek-gmbh.de","3","2026-04-22T09:32:02.94318+00:00"
"3fc7adda-79d9-484d-b608-1b2a981e8a0b","CorTech GmbH Elektro- und Beleuchtungstechnik","CorTech GmbH Elektro- und Beleuchtungstechnik","cortech.de","https://www.cortech.de/","München","DE","Elektroinstallationsdienst","ready","8","+49 89 3518650","+49 89 3518650 | +498935186","info@cortech.de","info@cortech.de | kaan.cekerek@cortech.de | david.correia@cortech.de | fabian.correia@cortech.de | vitor.correia@cortech.de","7","2026-04-22T09:32:01.803733+00:00"
"3afc9ac4-e11e-471d-9f75-f8d86eb5bab5","Rene Kothhuber","Rene Kothhuber","elektro-kothhuber.de","https://www.elektro-kothhuber.de/","München","DE","Elektroinstallationsdienst","ready","8","+49 89 12555784","+49 89 12555784","auftraege@elektro-kothhuber.de","auftraege@elektro-kothhuber.de","2","2026-04-22T09:32:00.628276+00:00"
"7b4eabba-9f23-42e1-828d-b87b41e311c9","GES - Gesellschaft für Elektro- und Sicherheitstechnik mbH & Co. KG","GES - Gesellschaft für Elektro- und Sicherheitstechnik mbH & Co. KG","ges-info.de","http://www.ges-info.de/","München","DE","Elektriker","ready","8","+49 89 20187190","+49 89 20187190 | +49089201871949 | 49089201871949 | 4908920187190 | +4908920187190","info@ges-info.de","info@ges-info.de","6","2026-04-22T09:31:59.48272+00:00"
"adec2085-8dee-436a-aab6-9ed1e3b40e0b","Volta Elektro","Volta Elektro","volta-elektro.de","https://volta-elektro.de/","München","DE","Elektriker","ready","8","+49 1521 1877553","+49 1521 1877553 | 016098457743","info@volta-elektro.de","info@volta-elektro.de","3","2026-04-22T09:31:56.419076+00:00"
"13f50957-3848-4556-998e-d4e824009333","SAL HAUSTECHNIK GmbH","SAL HAUSTECHNIK GmbH","sal-haustechnik.com","https://www.sal-haustechnik.com/","München","DE","Elektriker","ready","8","+49 89 653955","+49 89 653955","elektro@sal-haustechnik.com","elektro@sal-haustechnik.com | info@sal-haustechnik.com | hs@sal-haustechnik.com","4","2026-04-22T09:31:55.258518+00:00"
"c68fc331-a3d9-47dd-b67c-ae1ccb064ebd","Elfrema Elektroanlagen GmbH","Elfrema Elektroanlagen GmbH","elfrema.de","https://elfrema.de/","München","DE","Elektriker","ready","8","+49 89 3228757","+49 89 3228757","elfrema@elfrema.de","elfrema@elfrema.de","2","2026-04-22T09:31:54.232119+00:00"
"45791716-bc29-4a3d-affa-1884d213fed7","Elektro-Naumann","Elektro-Naumann","elektro-naumann-muenchen.de","http://www.elektro-naumann-muenchen.de/","München","DE","Elektriker","ready","8","+49 89 425757","+49 89 425757 | 080911884 | 089425757 | 080914982","info@elektro-naumann-muenchen.de","info@elektro-naumann-muenchen.de","5","2026-04-22T09:31:53.177725+00:00"
"9fbed7b2-6a5b-4fd4-9a7b-a4d6bf676faf","ZZ Elektrotechnik GmbH | Elektriker Beleuchtungselektronik | München","ZZ Elektrotechnik GmbH | Elektriker Beleuchtungselektronik | München","ags-gmbh.com","https://www.ags-gmbh.com/","München","DE","Elektriker","ready","8","+49 89 41901293","+49 89 41901293 | 08948903883 | 08948903880","webmaster@ags-gmbh.com","webmaster@ags-gmbh.com","4","2026-04-22T09:31:52.126289+00:00"
"b82d68a7-874a-4f0e-98b1-dce6815b2ad0","Elektro Kreutzpointner GmbH Niederlassung München","Elektro Kreutzpointner GmbH Niederlassung München","kreutzpointner.de","https://www.kreutzpointner.de/gesellschaften/elektro-kreutzpointner-gmbh-niederlassung-muenchen/","München","DE","Elektriker","ready","8","+49 89 9441760","+49 89 9441760 | +4987229675070 | +49373178790 | +49867787037300 | +49867787030","elektro@kreutzpointner.de","elektro@kreutzpointner.de | energy@kreutzpointner.de | aek@kreutzpointner.de","8","2026-04-22T09:31:51.061669+00:00"
"19f1103b-752f-411b-b7cc-39f41d736899","TPS Elektro-Schaltanlagen GmbH | Elektroniker | München","TPS Elektro-Schaltanlagen GmbH | Elektroniker | München","tps-muenchen.net","http://www.tps-muenchen.net/","München","DE","Elektriker","ready","8","+49 89 2283365","+49 89 2283365 | 0892283365","info@tps-muenchen.net","info@tps-muenchen.net","3","2026-04-22T09:31:49.938327+00:00"
"aba39141-271e-47ae-9653-9eda6a74ff7a","a Blitz Elektro GmbH","a Blitz Elektro GmbH","ablitz.de","http://www.ablitz.de/","München","DE","Elektriker","ready","8","+49 89 594700","+49 89 594700 | 089594700"," info@ablitz.de"," info@ablitz.de | info@ablitz.de","4","2026-04-22T09:31:44.306227+00:00"
"3f5e7e83-2518-4c54-947b-ebe6e8e4fd00","BAUER Elektroanlagen Süd GmbH & Co. KG","BAUER Elektroanlagen Süd GmbH & Co. KG","bauer-netz.de","https://www.bauer-netz.de/","München","DE","Elektriker","ready","8","+49 89 3180830","+49 89 3180830","bewerbung@bauer-netz.de","bewerbung@bauer-netz.de | info@bauer-netz.de","3","2026-04-22T09:31:43.22865+00:00"
"0ef61456-4a25-4206-929e-570fb87afa92","Thomas Dittmar Elektrotechnik","Thomas Dittmar Elektrotechnik","td-elektrotechnik.de","http://www.td-elektrotechnik.de/","München","DE","Elektriker","ready","8","+49 160 3635395","+49 160 3635395 | 01603635395","info@td-elektrotechnik.de","info@td-elektrotechnik.de | 5info@td-elektrotechnik.de","4","2026-04-22T09:31:42.0528+00:00"
"cbc2e404-3c4c-47a1-ba08-3ca6d1f579f8","Meklif Elektrotechnik","Meklif Elektrotechnik","meklif-elektrotechnik.de","http://www.meklif-elektrotechnik.de/","München","DE","Elektriker","ready","8","+49 89 24598869","+49 89 24598869 | 0895119295 | 08951190 | 08920001581 | 08924598869","info@meklif-elektrotechnik.de","info@meklif-elektrotechnik.de","6","2026-04-22T09:31:41.044265+00:00"
"b9bcca7a-f8a2-4f29-8f34-0e4a53f25ac5","Elektro Fiederer","Elektro Fiederer","elektro-fiederer.de","http://www.elektro-fiederer.de/","München","DE","Elektriker","ready","8","+49 89 32424180","+49 89 32424180 | 08932424180","info@elektro-fiederer.de","info@elektro-fiederer.de","3","2026-04-22T09:31:39.964925+00:00"
"6d51b110-89f3-4431-8f09-202dc6157a34","Stefan Dreißer","Stefan Dreißer","dreisser-elektro.de","https://www.dreisser-elektro.de/","München","DE","Elektriker","ready","8","+49 89 6920460","+49 89 6920460 | 01722965064 | +49896920473","s.dreisser@dreisser-elektro.de","s.dreisser@dreisser-elektro.de","4","2026-04-22T09:31:38.867351+00:00"
"bab89174-8e6b-4d93-a562-126724b38df4","tobler GmbH & Co. KG - tobler Sicherheitstechnik","tobler GmbH & Co. KG - tobler Sicherheitstechnik","tobler-online.de","http://www.tobler-online.de/","München","DE","Sicherheitstechnikfachgeschäft","ready","8","+49 89 4509943","+49 89 4509943 | +4908945099459 | +490894509943 | +4908904509943","info@tobler-online.de","info@tobler-online.de | schluessel@tobler-online.de","6","2026-04-22T09:31:37.769895+00:00"
"dc0eb1d5-f382-4e19-8111-8439fa05b6e4","Albert Saiger GmbH","Albert Saiger GmbH","saigergmbh.de","http://saigergmbh.de/","München","DE","Bauunternehmen","ready","8","+49 89 650037","+49 89 650037 | 089650037","info@saigergmbh.de","info@saigergmbh.de","3","2026-04-22T09:31:36.606428+00:00"
"23177c23-a4d6-4ed9-92dd-1443d66155e3","Paul Elektro GmbH","Paul Elektro GmbH","paulelektro.de","https://www.paulelektro.de/","München","DE","Elektriker","ready","8","+49 89 94381889","+49 89 94381889 | 08994381893 | 01792430687 | 08994381889 | 089202094203820182089","info@paulelektro.de","info@paulelektro.de","6","2026-04-22T09:31:35.487558+00:00"
"f032f411-de05-47cb-b876-898645207365","D. Sumic Elektrotechnik GmbH","D. Sumic Elektrotechnik GmbH","elektro-sumic.de","http://elektro-sumic.de/","München","DE","Elektriker","ready","8","+49 89 43519699","+49 89 43519699 | 08945419286 | 08943519699 | 02122028","info@elektro-sumic.de","info@elektro-sumic.de","5","2026-04-22T09:31:34.277391+00:00"
"9b713758-55e1-4dbc-b3e2-1c40d49cc6a3","Innung für Elektro- und Informationstechnik München","Innung für Elektro- und Informationstechnik München","elektroinnung-muenchen.de","http://www.elektroinnung-muenchen.de/","München","DE","Ausbildungszentrum","ready","8","+49 89 5518090","+49 89 5518090 | 089551809170 | 0895518090","info@elektroinnung-muenchen.de","info@elektroinnung-muenchen.de","4","2026-04-22T09:31:33.126289+00:00"
"8b0eddb2-f902-44d1-b8f6-74fbb7b26dab","electronicus engineering GmbH","electronicus engineering GmbH","electronicus.de","http://www.electronicus.de/","München","DE","Elektriker","ready","8","+49 1515 3724680","+49 1515 3724680","warteliste@electronicus.de","warteliste@electronicus.de | info@electronicus.de","3","2026-04-22T09:31:29.264259+00:00"
"e0f47fdf-9e8b-4217-b8b4-3f04821d01d1","Ulrich Hadasch","Ulrich Hadasch","hadasch-elektro.de","http://www.hadasch-elektro.de/","München","DE","Elektriker","ready","8","+49 89 45600705","+49 89 45600705","wb@hadasch-elektro.de","wb@hadasch-elektro.de","2","2026-04-22T09:31:28.187807+00:00"
"74867f61-44bd-417a-9c0f-f3bb9448ce39","EZM – Das Bildungszentrum der Innung für Elektro- und Informationstechnik München","EZM – Das Bildungszentrum der Innung für Elektro- und Informationstechnik München","ezm-bildung.de","https://www.ezm-bildung.de/","München","DE","Bildungszentrum","ready","8","+49 89 551809148","+49 89 551809148 | 089551809170 | 0895518090 | 089551809151 | 089551809148","u.schaefer@ezm-bildung.de","u.schaefer@ezm-bildung.de | v.schwab@ezm-bildung.de","7","2026-04-22T09:31:26.229605+00:00"
"172d34af-6afe-4721-8100-01122ca9ef9c","Elektro Haneder & Schraufstetter GmbH","Elektro Haneder & Schraufstetter GmbH","elektro-hs.de","http://www.elektro-hs.de/","München","DE","Elektriker","ready","8","+49 89 66062397","+49 89 66062397 | 0222023 | +49089","info@elektro-hs.de","info@elektro-hs.de | 66062397info@elektro-hs.de","5","2026-04-22T09:31:22.695368+00:00"
"62ae0a6c-e222-4715-9b34-484762bbeef4","Halbritter & Meir Elektroanlagen GmbH","Halbritter & Meir Elektroanlagen GmbH","halbritter-meir-elektroanlagen.de","http://www.halbritter-meir-elektroanlagen.de/","München","DE","Elektriker","ready","8","+49 89 268203","+49 89 268203 | 089268670 | 089268203","elektro@halbritter-meir-elektroanlagen.de","elektro@halbritter-meir-elektroanlagen.de","4","2026-04-22T09:31:21.665035+00:00"
"9ec7214e-d29f-4990-8039-ab2311c0695a","Schuller-Elektro - Elektriker, Smart Home, Photovoltaik - München","Schuller-Elektro - Elektriker, Smart Home, Photovoltaik - München","schuller-elektro.com","https://www.schuller-elektro.com/","München","DE","Elektriker","ready","8","+49 175 5237306","+49 175 5237306 | 01755237306","info@schuller-elektro.com","info@schuller-elektro.com","3","2026-04-22T09:31:18.446573+00:00"
"5647f973-7864-48c3-8905-53c635d493b3","Elektro Fischer","Elektro Fischer","elektro-fischer.de","https://elektro-fischer.de/","München","DE","Elektriker","ready","8","+49 89 304693","+49 89 304693 | 0893082510 | 089304693","info@elektro-fischer.de","info@elektro-fischer.de","4","2026-04-22T09:31:16.193401+00:00"
"635ec3ae-9bf5-48c8-bfdb-80b4d4faacb2","Fritz Hochschwendner","Fritz Hochschwendner","hochschwendner.de","https://www.hochschwendner.de/","München","DE","Elektriker","ready","8","+49 89 2713366","+49 89 2713366 | 0892713366","prym@hochschwendner.de","prym@hochschwendner.de","3","2026-04-22T09:31:15.015626+00:00"
"c03d4ddc-4e51-4625-8472-de572d2b833e","Elektro Herzog","Elektro Herzog","elektroherzog.de","http://www.elektroherzog.de/","München","DE","Elektriker","ready","8","+49 171 7264023","+49 171 7264023","info@elektroherzog.de","info@elektroherzog.de | e-mail-adresseinfo@elektroherzog.de","3","2026-04-22T09:31:12.797147+00:00"
"f3a89ed4-0206-4526-a639-d66bd7209aa2","Bleumortier Elektro GmbH München","Bleumortier Elektro GmbH München","elektro-bleumortier.de","https://www.elektro-bleumortier.de/","München","DE","Elektriker","ready","8","+49 89 223111","+49 89 223111 | 0100600 | 089223111","info@elektro-bleumortier.de","info@elektro-bleumortier.de","4","2026-04-22T09:31:10.548754+00:00"
"191af381-36b9-4215-a75b-916d2f7165a0","Timo Daunderer Elektrotechnik","Timo Daunderer Elektrotechnik","daunderer-elektro.de","http://daunderer-elektro.de/","Haar","DE","Elektriker","ready","8","+49 89 46096890","+49 89 46096890 | 08946096890","info@daunderer-elektro.de","info@daunderer-elektro.de","3","2026-04-22T09:31:08.148729+00:00"
"d8578623-8ade-4fc4-9936-a497f277152a","Ampere Electric Meisterbetrieb","Ampere Electric Meisterbetrieb","ampere-electric.de","https://ampere-electric.de/index.php","München","DE","Elektriker","ready","8","+49 1520 2030917","+49 1520 2030917","info@ampere-electric.de","info@ampere-electric.de","2","2026-04-22T09:31:07.124567+00:00"
"e02eed26-1796-4606-b9c3-54ec16382a44","Elektriker Blaumann","Elektriker Blaumann","elektriker-blaumann.de","https://elektriker-blaumann.de/","München","DE","Elektriker","ready","8","+49 1579 2321727","+49 1579 2321727","info@elektriker-blaumann.de","info@elektriker-blaumann.de","2","2026-04-22T09:31:06.105175+00:00"
"2920de77-bd7e-415f-a789-e89a2be64747","Elektro Schulz München","Elektro Schulz München","elektro-schulz-online.de","http://www.elektro-schulz-online.de/","München","DE","Elektriker","ready","8","+49 89 6801514","+49 89 6801514 | 01772434163 | 0896801514","info@elektro-schulz-online.de","info@elektro-schulz-online.de","4","2026-04-22T09:31:01.69171+00:00"
"5673c562-4127-4a49-b5e2-e80446df6c5c","EKA-Technik","EKA-Technik","eka-technik.com","http://www.eka-technik.com/","München","DE","Elektriker","ready","8","+49 89 22530884","+49 89 22530884 | +498922530548 | 017623462531 | 08922530548 | 08922530884","mauerer@eka-technik.com","mauerer@eka-technik.com","6","2026-04-22T09:30:58.397172+00:00"
"25bec26e-51f3-4d6a-bfb3-ee658fc69f7d","Elektriker | Werner Binder Elektroanlagen | München","Elektriker | Werner Binder Elektroanlagen | München","elektro-binder.com","https://www.elektro-binder.com/","München","DE","Elektriker","ready","8","+49 89 9576464","+49 89 9576464 | 0899576465 | 01728902835 | 0899576464","info@elektro-binder.com","info@elektro-binder.com","5","2026-04-22T09:30:57.141149+00:00"
"35d3732b-a011-42f1-8fa0-71371b6aafc0","Elektrotechnik Thomas Schwiebert","Elektrotechnik Thomas Schwiebert","elektro-schwiebert.de","http://www.elektro-schwiebert.de/","München","DE","Elektriker","ready","8","+49 178 5826339","+49 178 5826339 | 08946146748","info@elektro-schwiebert.de","info@elektro-schwiebert.de","3","2026-04-22T09:30:54.634008+00:00"
"ef1ac286-a145-4dcc-b2b6-30cdd6b05cb4","Rucker Elektro GmbH","Rucker Elektro GmbH","rucker-elektro.de","http://www.rucker-elektro.de/","München","DE","Elektriker","ready","8","+49 15565 130971","+49 15565 130971 | 4915565130971","info@rucker-elektro.de","info@rucker-elektro.de","3","2026-04-22T09:30:53.508449+00:00"
"2fc9c108-d779-48f5-b908-f3b20f4a468b","Krüger Elektrotechnik Meisterbetrieb","Krüger Elektrotechnik Meisterbetrieb","krueger-elektrotechnik.com","http://www.krueger-elektrotechnik.com/","München","DE","Elektriker","ready","8","+49 176 62619537","+49 176 62619537 | 017662619537","m.krueger@krueger-elektrotechnik.com","m.krueger@krueger-elektrotechnik.com","3","2026-04-22T09:30:52.378152+00:00"
